dev_num,dev_id_token,cachesize_limit,TransA,TransB,alpha,beta,M,N,K,Asloc,Bsloc,Csloc,CsOutloc,flops,bytes,loc_str,imp,plot_order,T,timer,pred_t,pred_J,perf,energy,EDP,PDP,Performance (Tflops)
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,-1,400200000000,1120000000,0,taco-paralia-1.5-fixed-streams,2,1000.0,0.052151838,0.0,0.0,7674.429697193698,41.7214704,73627.57280450988,9.593037121492124,7.494560251165721
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,8,400200000000,1120000000,0,XKBLAS,1,1600.0,0.10060535636363635,0.0,0.0,3983.343841777736,80.4842850909091,19862.508284508458,4.97917980222217,3.8899842204860704
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,9,400200000000,1120000000,0,cuBLASXt,0,-1.0,0.3008346836363636,0.0,0.0,1330.5161295593841,240.6677469090909,2213.194756227074,1.6631451619492303,1.299332157772836
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,-1,9,400200000000,1120000000,0,qeta-mineta-auto-reptile-fastev,3,2000.0,0.046990626636363636,0.0,0.0,8516.777740220645,37.592501309090906,90671.3504989583,10.645972175275805,8.317165761934223
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,XKBLAS,1,1600.0,0.059010620090909086,0.0,0.0,6787.898591080126,47.20849607272727,57644.59235016526,8.484873238850158,6.628807217851685
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,cuBLASXt,0,-1.0,0.36945944000000003,0.0,0.0,1090.0931064064757,295.567552,1493.7108986936255,1.3626163830080946,1.064544049225074
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,qeta-mineta-auto-reptile-fastev,3,1000.0,0.017065824,0.0,0.0,23450.56160284592,13.652659199999999,687416.4752412974,29.3132020035574,22.900939065279218
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,-1,-1,0,0,400200000000,1120000000,100,taco-paralia-1.5-fixed-streams,2,1000.0,0.02325196909090909,0.0,0.0,17214.05651067719,18.601575272727274,370460.3571898467,21.517570638346488,16.810602061208193
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,XKBLAS,1,1600.0,0.046217517,0.0,0.0,8687.737136523258,36.9740136,94684.00260774404,10.859671420654072,8.484118297385994
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,cuBLASXt,0,-1.0,0.1083221995,0.0,0.0,3710.8856072715716,86.65775959999999,17277.48417476239,4.638607009089465,3.623911725851144
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,0,0,0,0,400200000000,1120000000,111,qeta-mineta-auto-reptile-fastev,3,2000.0,0.014766728000000002,0.0,0.0,27101.478861416224,11.8133824,918113.0780832364,33.876848576770286,26.46628795060178
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,-1,400200000000,1120000000,35,taco-paralia-1.5-fixed-streams,2,1000.0,0.04156020109090909,0.0,0.0,9632.952407617066,33.248160872727276,116034.1559618588,12.041190509521332,9.40718008556354
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,8,400200000000,1120000000,35,XKBLAS,1,1600.0,0.10000405827272728,0.0,0.0,4006.40289105881,80.00324661818182,20088.153304731364,5.0080036138235124,3.912502823299619
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,cuBLASXt,0,-1.0,0.198044655,0.0,0.0,2032.8305988526008,158.435724,5194.202045370531,2.541038248565751,1.985186131691993
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,-1,9,400200000000,1120000000,35,qeta-mineta-auto-reptile-fastev,3,2000.0,0.032830786,0.0,0.0,12190.012071138168,26.264628800000004,185749.05083087776,15.237515088922711,11.904308663220867
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,XKBLAS,1,1600.0,0.11738236363636365,0.0,0.0,3414.6610060940284,93.9058909090909,14597.422485021265,4.268326257617536,3.3346298887636996
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,cuBLASXt,0,-1.0,0.15906692,0.0,0.0,2547.931637278066,127.25353600000001,8218.252894053741,3.1849145465975828,2.488214489529361
2,101,-1, N,N,1.2345,1.1154,10000,10000,2000,4,2,7,7,400200000000,1120000000,835,qeta-mineta-auto-reptile-fastev,3,1000.0,0.014421748000000002,0.0,0.0,27749.880919957493,11.537398399999999,962574.1789586975,34.68735114994687,27.09949308589599
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,-1,2000200000000,2400000000,0,taco-paralia-1.5-fixed-streams,2,2500.0,0.10811954636363637,0.0,0.0,18500.327489550386,86.4956370909091,427837.7057387344,23.125409361937983,18.06672606401405
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,8,2000200000000,2400000000,0,XKBLAS,1,1600.0,0.19397865545454546,0.0,0.0,10321.436217199063,155.18292436363637,133296.62071695534,12.901795271498829,10.07952755585846
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,cuBLASXt,0,-1.0,0.23633701090909093,0.0,0.0,8464.427405181836,189.06960872727274,89569.69250890723,10.580534256477295,8.266042387872886
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,-1,9,2000200000000,2400000000,0,qeta-mineta-auto-reptile-fastev,3,4545.454545454545,0.09306121063636365,0.0,0.0,21502.75990311577,74.4489685090909,578211.4173757267,26.878449878894713,20.998788967886494
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,XKBLAS,1,1600.0,0.17361841454545454,0.0,0.0,11526.294256863279,138.89473163636364,166151.79861611937,14.407867821079098,11.256146735218046
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,cuBLASXt,0,-1.0,0.39556963500000003,0.0,0.0,5070.402836742529,316.455708,32229.07273623885,6.338003545928162,4.951565270256376
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,qeta-mineta-auto-reptile-fastev,3,1250.0,0.07832541400000001,0.0,0.0,25537.056237891757,62.660331199999995,815176.7563566574,31.921320297364694,24.93853148231617
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,-1,-1,0,0,2000200000000,2400000000,100,taco-paralia-1.5-fixed-streams,2,2500.0,0.091402442,0.0,0.0,21883.73619391369,73.1219536,598630.4599040021,27.35467024239211,21.370836126868838
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,XKBLAS,1,1600.0,0.1102619790909091,0.0,0.0,18149.78795045852,88.20958327272727,411994.1473306921,22.687234938073154,17.72440229536965
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,cuBLASXt,0,-1.0,0.190722065,0.0,0.0,10557.017338885322,152.577652,140089.26729015406,13.19627167360665,10.309587245005197
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,qeta-mineta-auto-reptile-fastev,3,5000.0,0.061631214999999996,0.0,0.0,32454.3341608844,49.304972,1316604.787798571,40.56791770110551,31.69368570398867
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,0,0,0,0,2000200000000,2400000000,111,taco-paralia-1.5-fixed-streams,2,2500.0,0.072323631,0.0,0.0,27656.375675061438,57.85890479999999,956098.4311001695,34.5704695938268,27.008179370177185
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,-1,2000200000000,2400000000,35,taco-paralia-1.5-fixed-streams,2,2500.0,0.08079179663636363,0.0,0.0,24758.722211905824,64.63343730909091,766279.781861319,30.948402764882275,24.17843966006428
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,8,2000200000000,2400000000,35,XKBLAS,1,1600.0,0.16798559636363639,0.0,0.0,11918.476088630776,134.3884770909091,177737.29781335703,14.89809511078847,11.639136805303492
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,-1,9,2000200000000,2400000000,35,cuBLASXt,0,-1.0,0.22441686,0.0,0.0,8977.692387774074,179.533488,101323.56402329174,11.222115484717593,8.767277722435619
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,XKBLAS,1,1600.0,0.18940159909090906,0.0,0.0,10577.009631299325,151.52127927272727,140056.84696529148,13.221262039124154,10.329110968065747
2,101,-1, N,N,1.2345,1.1154,10000,10000,10000,4,2,7,7,2000200000000,2400000000,835,cuBLASXt,0,-1.0,0.21711328000000002,0.0,0.0,9285.026148262694,173.690624,108445.41751443474,11.606282685328368,9.067408347912787
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,-1,8796629893120,6442450944,0,taco-paralia-1.5-fixed-streams,2,4096.0,0.30969650545454547,0.0,0.0,28405.865519792587,247.75720436363636,1008681.3190975643,35.507331899740734,27.74010304667245
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,8,8796629893120,6442450944,0,XKBLAS,1,1600.0,0.5612997963636364,0.0,0.0,15678.889495576383,449.03983709090915,307420.3467554817,19.598611869470478,15.311415523023811
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,9,8796629893120,6442450944,0,cuBLASXt,0,-1.0,0.5852018945454546,0.0,0.0,15034.698021846845,468.1615156363636,282605.97172968514,18.793372527308552,14.68232228695981
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,-1,9,8796629893120,6442450944,0,qeta-mineta-auto-reptile-fastev,3,4096.0,0.2902910681818182,0.0,0.0,30302.98749412154,232.23285454545456,1147846.2206950341,37.87873436765192,29.592761224728065
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,XKBLAS,1,1600.0,0.5221914045454545,0.0,0.0,16853.05372245912,417.7531236363636,355188.2211814371,21.0663171530739,16.458060275838985
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,cuBLASXt,0,-1.0,0.62033502,0.0,0.0,14207.834429606926,496.268016,252797.89556171754,17.759793037008656,13.874838310163014
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,qeta-mineta-auto-reptile-fastev,3,2048.0,0.26235132499999997,0.0,0.0,33529.99143443961,209.88106,1405326.6510419077,41.91248929304951,32.74413226019493
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,-1,-1,0,0,8796629893120,6442450944,100,taco-paralia-1.5-fixed-streams,2,4096.0,0.28005782636363635,0.0,0.0,31411.645670731912,224.0462610909091,1233426.7266459686,39.26455708841489,30.675435225324133
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,XKBLAS,1,1600.0,0.38853357727272725,0.0,0.0,22642.2141156527,310.82686181818184,640883.7315145021,28.302767644565872,22.11153722231709
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,cuBLASXt,0,-1.0,0.476846985,0.0,0.0,18622.154345328177,381.477588,437287.9168198414,23.27769293166022,18.18569760285955
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,qeta-mineta-auto-reptile-fastev,3,2048.0,0.25433949,0.0,0.0,34586.2402459452,203.471592,1495262.8767976349,43.2328003074315,33.77562524018086
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,0,0,0,0,8796629893120,6442450944,111,taco-paralia-1.5-fixed-streams,2,4096.0,0.252356405,0.0,0.0,34857.96722273936,201.885124,1518847.5904435716,43.5724590284242,34.04098361595641
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,-1,8796629893120,6442450944,35,taco-paralia-1.5-fixed-streams,2,4096.0,0.2690775181818182,0.0,0.0,32692.08885880961,215.26201454545455,1335977.38480482,40.86511107351201,31.92586802618126
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,8,8796629893120,6442450944,35,XKBLAS,1,1600.0,0.4896636236363636,0.0,0.0,17971.935316502037,391.7308989090909,403902.40516918513,22.464919145627544,17.55071808252152
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,9,8796629893120,6442450944,35,cuBLASXt,0,-1.0,0.59258314,0.0,0.0,14878.830055467191,474.066512,277332.400370813,18.598537569333992,14.53010747604218
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,-1,9,8796629893120,6442450944,35,qeta-mineta-auto-reptile-fastev,3,4096.0,0.263461265,0.0,0.0,33388.70300306015,210.76901200000003,1393506.8661088352,41.73587875382519,32.60615527642593
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,XKBLAS,1,1600.0,0.5354892790909092,0.0,0.0,16433.648599424072,428.39142327272725,337712.24124010367,20.542060749280093,16.04848496037507
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,cuBLASXt,0,-1.0,0.59078237,0.0,0.0,14922.705986086832,472.625896,278973.93738251406,18.653382482608542,14.572955064537922
2,101,-1, N,N,1.2345,1.1154,16384,16384,16384,4,2,7,7,8796629893120,6442450944,835,qeta-mineta-auto-reptile-fastev,3,4096.0,0.26199481,0.0,0.0,33575.58837606523,209.59584800000002,1409150.1691563674,41.96948547008152,32.7886605235012
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,-1,5401800000000,8640000000,0,taco-paralia-1.5-fixed-streams,2,3000.0,0.2731846936363636,0.0,0.0,19773.71176908484,218.5477549090909,488756.41273400694,24.717139711356047,19.310265399496913
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,8,5401800000000,8640000000,0,XKBLAS,1,1600.0,0.5875848345454545,0.0,0.0,9195.105971718509,470.06786763636364,105709.06679198914,11.493882464648136,8.979595675506356
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,9,5401800000000,8640000000,0,cuBLASXt,0,-1.0,2.691318818181818,0.0,0.0,2013.7647221207897,2153.055054545455,5080.663647881744,2.517205902650987,1.9665671114460836
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,-1,9,5401800000000,8640000000,0,qeta-mineta-auto-reptile-fastev,3,3000.0,0.2922488072727273,0.0,0.0,18484.118504621445,233.7990458181818,427091.14951043745,23.105148130776804,18.05089697716938
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,XKBLAS,1,1600.0,0.34720982272727274,0.0,0.0,15561.377815161162,277.7678581818182,302766.269810981,19.451722268951453,15.196658022618323
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,cuBLASXt,0,-1.0,2.38192275,0.0,0.0,2268.0413176282786,1905.5382000000002,6430.603344582699,2.835051647035348,2.214884099246366
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.163935865,0.0,0.0,32950.691656610456,131.148692,1357185.1357534805,41.18836457076307,32.17840982090865
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,-1,-1,0,0,5401800000000,8640000000,100,taco-paralia-1.5-fixed-streams,2,3000.0,0.18031767454545453,0.0,0.0,31428.23104552633,144.25413963636365,1253504.873673032,39.285288806907914,30.691631880396805
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,XKBLAS,1,1600.0,0.3110535327272727,0.0,0.0,17369.495853396627,248.84282618181817,377196.1758299234,21.711869816745782,16.962398294332644
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,cuBLASXt,0,-1.0,0.4115505,0.0,0.0,13238.54478747859,329.2404,220992.27092122767,16.548180984348235,12.92826639402206
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,0,0,0,0,5401800000000,8640000000,111,qeta-mineta-auto-reptile-fastev,3,3000.0,0.16344967999999999,0.0,0.0,33048.841905988535,130.759744,1365288.161252255,41.31105238248567,32.27425967381693
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,-1,5401800000000,8640000000,35,taco-paralia-1.5-fixed-streams,2,3000.0,0.23033467999999999,0.0,0.0,23452.91972077526,184.26774400000002,687577.2724941312,29.316149650969077,22.90324191481959
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,8,5401800000000,8640000000,35,XKBLAS,1,1600.0,0.5980805072727272,0.0,0.0,9033.698282648436,478.46440581818183,102029.91494149934,11.292122853310545,8.821970979148864
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,9,5401800000000,8640000000,35,cuBLASXt,0,-1.0,1.11199125,0.0,0.0,4858.116017564123,889.5930000000001,29503.689644961578,6.072645021955154,4.744253923402463
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,-1,9,5401800000000,8640000000,35,qeta-mineta-auto-reptile-fastev,3,3000.0,0.226379495,0.0,0.0,23862.173872184932,181.10359599999998,711768.2611479132,29.827717340231164,23.302904172055598
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,XKBLAS,1,1600.0,0.8003533263636364,0.0,0.0,6749.824538778811,640.2826610909091,56954.83166610373,8.437280673473515,6.591625526151183
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,cuBLASXt,0,-1.0,0.5640779300000001,0.0,0.0,9583.419309236566,451.26234400000004,114887.1175567599,11.979274136545708,9.358807919176334
2,101,-1, N,N,1.2345,1.1154,30000,30000,3000,4,2,7,7,5401800000000,8640000000,835,qeta-mineta-auto-reptile-fastev,3,1500.0,0.18633214,0.0,0.0,28990.1683944208,149.06571200000002,1050537.3519566716,36.237710493026,28.310711322676564
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,-1,10801800000000,10080000000,0,taco-paralia-1.5-fixed-streams,2,3000.0,0.36478919909090907,0.0,0.0,29611.21919856028,291.83135927272724,1096035.7124015305,37.014023998200344,28.917206248594024
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,8,10801800000000,10080000000,0,XKBLAS,1,1600.0,0.7626768436363636,0.0,0.0,14169.956188637483,610.1414749090909,251106.37404631387,17.712445235796853,13.837847840466292
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,9,10801800000000,10080000000,0,cuBLASXt,0,-1.0,2.2372512454545452,0.0,0.0,4833.074785748773,1789.8009963636364,29220.432206120455,6.041343482185966,4.719799595457786
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,-1,9,10801800000000,10080000000,0,qeta-mineta-auto-reptile-fastev,3,3000.0,0.40614070090909093,0.0,0.0,26596.2288867923,324.9125607272727,884200.1399391241,33.245286108490376,25.972879772258107
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,XKBLAS,1,1600.0,0.6254255263636364,0.0,0.0,17273.37985899806,500.3404210909091,373010.56009238434,21.59172482374758,16.868535018552794
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,cuBLASXt,0,-1.0,2.0689839500000002,0.0,0.0,5222.084452684439,1655.18716,34095.78181987109,6.527605565855549,5.099691848324648
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,qeta-mineta-auto-reptile-fastev,3,3000.0,0.319719145,0.0,0.0,33785.27893222789,255.77531599999998,1426806.4058822948,42.231598665284864,32.9934364572538
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,-1,-1,0,0,10801800000000,10080000000,100,taco-paralia-1.5-fixed-streams,2,3000.0,0.3271453436363636,0.0,0.0,33018.42840798763,261.7162749090909,1362773.9328897991,41.27303550998453,32.24455899217542
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,XKBLAS,1,1600.0,0.5709681354545454,0.0,0.0,18920.00506370604,456.77450836363636,447496.37831184524,23.65000632963255,18.47656744502543
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,cuBLASXt,0,-1.0,0.53248212,0.0,0.0,20407.741036871128,425.985696,523599.3851987653,25.50967629608891,19.92943460631946
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,0,0,0,0,10801800000000,10080000000,111,qeta-mineta-auto-reptile-fastev,3,3000.0,0.3171325,0.0,0.0,34060.843869972254,253.706,1450176.43275975,42.576054837465314,33.26254284176978
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,-1,10801800000000,10080000000,35,taco-paralia-1.5-fixed-streams,2,3000.0,0.32700020090909093,0.0,0.0,33033.05826923625,261.60016072727274,1363980.7793576198,41.29132283654531,32.25884596605103
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,8,10801800000000,10080000000,35,XKBLAS,1,1600.0,0.7653583672727273,0.0,0.0,14120.176307740017,612.2866938181818,249343.2963588821,17.650220384675023,13.78923467552736
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,9,10801800000000,10080000000,35,cuBLASXt,0,-1.0,1.018036155,0.0,0.0,10613.695868087752,814.428924,140855.97686043603,13.26711983510969,10.364937371179446
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,-1,9,10801800000000,10080000000,35,qeta-mineta-auto-reptile-fastev,3,3000.0,0.322564625,0.0,0.0,33487.30550891849,258.0517,1401752.1478493912,41.85913188614812,32.702446786053216
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,XKBLAS,1,1600.0,0.9517172327272727,0.0,0.0,11353.569035415163,761.3737861818181,161182.51169767475,14.191961294268953,11.08746976114762
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,cuBLASXt,0,-1.0,0.73879998,0.0,0.0,14628.661552629052,591.039984,267639.9412673778,18.285826940786315,14.285802297489308
2,101,-1, N,N,1.2345,1.1154,30000,30000,6000,4,2,7,7,10801800000000,10080000000,835,qeta-mineta-auto-reptile-fastev,3,3000.0,0.33065259999999996,0.0,0.0,32668.12368574962,264.52208,1334007.8856102624,40.83515460718702,31.902464536864862
2,101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,-1,54001800000000,21600000000,0,taco-paralia-1.5-fixed-streams,2,7500.0,1.6667545181818182,0.0,0.0,32424.65321604184,1333.4036145454545,1314981.339430153,40.5308165200523,31.66470040629086
2,101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,9,54001800000000,21600000000,0,cuBLASXt,0,-1.0,2.016869809090909,0.0,0.0,26775.641949900222,1613.4958472727271,896188.3278300308,33.46955243737528,26.148087841699436
2,101,-1, N,N,1.2345,1.1154,30000,30000,30000,-1,-1,-1,9,54001800000000,21600000000,0,qeta-mineta-auto-reptile-fastev,3,3750.0,1.6754127181818181,0.0,0.0,32234.537923886863,1340.3301745454546,1298935.8068440564,40.29317240485858,31.479040941295764
